,Date,Max_Temperature,Min_Temperature,HDI,Household_Connections,Water_Consumption,Humidity,Population,Rainfall,Windspeed
2016-08-21,2016-08-21,22.97696666353623,8.9191990260755,0.7014741464074794,617134.7793146828,236407.8338542988,34.16172911027758,3413602.6869892105,3.065885490035328,0.6411840416026557
2016-09-04,2016-09-04,23.986169751563573,7.765940179437663,0.7014741464074794,615273.4996469314,237755.68753189765,34.16172911027758,3421210.763771623,1.836171083087038,0.6411840416026557
2016-09-18,2016-09-18,25.060492107988484,8.976518054238415,0.7014767190641201,615273.4996469314,237305.16306401195,39.91611409617127,3421210.763771623,17.897850309542605,0.6427270556000491
2016-10-02,2016-10-02,25.88980536332337,11.798754150238551,0.7014767190641201,615273.4996469314,237305.16306401195,39.91611409617127,3421210.763771623,17.7073724497142,0.6427270556000491
2016-10-16,2016-10-16,25.88980536332337,12.727475257219536,0.7014767190641201,620799.1736605684,234597.4213009785,40.52564324762224,3433166.3130011274,107.05027999508496,0.6425517338141669
2016-10-30,2016-10-30,25.514094880701226,13.59440869964592,0.7014741464074794,620799.1736605684,231890.99238243615,56.28353470788991,3433166.3130011274,182.62123867095863,0.6425517338141669
2016-11-13,2016-11-13,25.514094880701226,13.59440869964592,0.7014741464074794,632285.8778222492,231058.46995078705,56.28353470788991,3433166.3130011274,108.5946158740016,0.6425517338141669
2016-11-27,2016-11-27,25.382497670645925,14.462840678756304,0.7014741464074794,632285.8778222492,231058.46995078705,61.14023172874599,3436618.717591466,150.44406689261348,0.6418885601023515
2016-12-11,2016-12-11,25.382497670645925,14.462840678756304,0.7014741464074794,632285.8778222492,229870.13085718168,61.14023172874599,3436618.717591466,123.0855853640258,0.6418885601023515
2016-12-25,2016-12-25,25.542044730624472,14.679240274374196,0.7014741464074794,631348.1876866021,228409.54759927452,64.97192994149972,3449661.134932744,111.36387091304564,0.6405364861123143
2017-01-08,2017-01-08,24.71708744148356,14.679240274374196,0.7014741464074794,631348.1876866021,227307.19584152405,64.97192994149972,3449661.134932744,114.84131286683645,0.6407301123752694
2017-01-22,2017-01-22,24.71708744148356,14.679240274374196,0.7014741464074794,632553.7892895774,226332.6276142472,67.24703931359346,3449661.134932744,114.3568153361959,0.6407301123752694
2017-02-05,2017-02-05,24.32477053761294,14.976048623843248,0.7014741464074794,632553.7892895774,226332.6276142472,67.24703931359346,3453880.7405431573,114.3568153361959,0.6407301123752694
2017-02-19,2017-02-19,24.32477053761294,14.120163872926462,0.7014784341685473,632553.7892895774,224877.55830320297,60.89325174988318,3453880.7405431573,77.91791234624893,0.6391910318235747
2017-03-05,2017-03-05,24.546331327108703,13.344757098974,0.7014784341685473,638794.5505285081,223342.0772670747,60.89325174988318,3455415.142583308,31.198000172387708,0.6391910318235747
2017-03-19,2017-03-19,23.650189263944508,12.520209651382435,0.7014784341685473,638794.5505285081,223342.0772670747,56.85789871598792,3455415.142583308,25.45542570181212,0.6381224766311591
2017-04-02,2017-04-02,21.951878567684773,11.62465715536506,0.7014741464074794,638794.5505285081,223094.7154841972,54.4283069934211,3455415.142583308,55.8769080010498,0.6381224766311591
2017-04-16,2017-04-16,21.0028144165267,10.57551663753139,0.7014741464074794,632553.7892895774,223094.7154841972,54.4283069934211,3469224.7609446608,57.79044544500317,0.6381224766311591
2017-04-30,2017-04-30,19.934082030086444,8.568406573718466,0.7014741464074794,632553.7892895774,222041.8399443295,49.139600585188674,3469224.7609446608,53.32552474244534,0.6383240014013444
2017-05-14,2017-05-14,19.02139849324171,6.937925875461389,0.7014741464074794,635345.7087912038,222041.8399443295,49.139600585188674,3469224.7609446608,30.637325159487688,0.6383240014013444
2017-05-28,2017-05-28,18.44906064844165,6.074152204671549,0.7014741464074794,635345.7087912038,221106.63130973885,45.86079934015928,3475362.3691052618,13.74002294322861,0.6383240014013444
2017-06-11,2017-06-11,18.44906064844165,6.074152204671549,0.7014741464074794,635345.7087912038,221106.63130973885,45.86079934015928,3475362.3691052618,2.51603052124392,0.6388856981012224
2017-06-25,2017-06-25,18.44906064844165,6.560364692549307,0.7014741464074794,632553.7892895774,221106.63130973885,45.86079934015928,3481883.577775901,0.1834093454988306,0.6388856981012224
2017-07-09,2017-07-09,18.891757961276515,6.560364692549307,0.7014741464074794,632553.7892895774,221624.3296540893,41.59760552604129,3481883.577775901,0.7428548079320194,0.6388856981012224
2017-07-23,2017-07-23,18.891757961276515,6.560364692549307,0.7014741464074794,632553.7892895774,221624.3296540893,37.75150416089025,3481883.577775901,0.7428548079320194,0.6395074234560492
2017-08-06,2017-08-06,20.29177541037736,6.550776782383878,0.7014741464074794,642452.4129771637,221624.3296540893,37.75150416089025,3492624.392056953,0.7428548079320194,0.6395074234560492
2017-08-20,2017-08-20,21.491936790183573,7.596494214277961,0.7014741464074794,642452.4129771637,222568.74621955235,37.75150416089025,3492624.392056953,1.913904557867227,0.6395074234560492
2017-09-03,2017-09-03,23.77761851392353,9.608009975941837,0.7014741464074794,673544.2437907364,222568.74621955235,38.990656831422456,3492624.392056953,18.60603722428931,0.6404764574573655
2017-09-17,2017-09-17,24.80771617360248,10.472708457942378,0.7014741464074794,673544.2437907364,223946.31394413463,45.169674877724844,3492240.791546916,29.741665952720467,0.6404764574573655
2017-10-01,2017-10-01,23.94930640783467,10.297148463111965,0.7014741464074794,673544.2437907364,223946.31394413463,45.169674877724844,3492240.791546916,33.18003552500798,0.6404764574573655
2017-10-15,2017-10-15,23.94930640783467,10.297148463111965,0.7014741464074794,673544.2437907364,225321.2660785384,47.98288634596008,3494158.794097104,68.03259982592232,0.6417456347334258
2017-10-29,2017-10-29,24.97693370248877,11.164229034594594,0.7014741464074794,673544.2437907364,225321.2660785384,47.98288634596008,3494158.794097104,75.26099040402676,0.6417456347334258
2017-11-12,2017-11-12,24.97693370248877,12.158259094876351,0.7014741464074794,673544.2437907364,226378.19425846147,49.17092176550304,3494158.794097104,82.545198669993,0.6417456347334258
2017-11-26,2017-11-26,25.44938144977097,13.053353038668426,0.7014741464074794,673544.2437907364,226378.19425846147,49.17092176550304,3509886.4150086446,96.14238743312998,0.6415685754234508
2017-12-10,2017-12-10,25.44938144977097,13.931327699382509,0.7014741464074794,673544.2437907364,227139.8081689001,55.09817633403452,3509886.4150086446,92.25747635794798,0.6415685754234508
2017-12-24,2017-12-24,26.536654850590644,13.931327699382509,0.7014741464074794,673544.2437907364,227139.8081689001,55.52024424334664,3515256.822149171,97.72448397788511,0.639987148253161
2018-01-07,2018-01-07,26.536654850590644,14.127310141372746,0.7014741464074794,673544.2437907364,228841.7090756236,55.52024424334664,3515256.822149171,81.03588839020964,0.639987148253161
2018-01-21,2018-01-21,25.408855931892987,14.127310141372746,0.7014741464074794,673544.2437907364,231684.2193750773,56.6234644269683,3515256.822149171,75.00642791847514,0.639987148253161
2018-02-04,2018-02-04,25.587113863625717,14.14636685722951,0.7014741464074794,673544.2437907364,233151.9795162028,63.31173679017462,3522545.231839885,89.52631689086962,0.6390143309332555
2018-02-18,2018-02-18,24.50083061554247,14.14636685722951,0.7014741464074794,673544.2437907364,233838.1932329324,63.31173679017462,3522545.231839885,102.75291914328712,0.6390143309332555
